#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
JUN	FOS	1855436	1848822	ENSP00000360266	ENSP00000306245	0.000	0.000	0.000	0.000	0.168	0.999	0.900	0.998	0.999
FOS	MAPK3	1848822	1845265	ENSP00000306245	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.299	0.900	0.876	0.990
MMP1	WNT7A	1850481	1846941	ENSP00000322788	ENSP00000285018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.442	0.443
NR1H4	APOE	1862381	1844127	ENSP00000447149	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.456	0.456
JUN	HDAC4	1855436	1845573	ENSP00000360266	ENSP00000264606	0.000	0.000	0.000	0.000	0.000	0.415	0.000	0.333	0.593
PRDX2	EEF1A2	1848306	1842645	ENSP00000301522	ENSP00000217182	0.000	0.000	0.000	0.000	0.079	0.000	0.000	0.611	0.626
BRCA1	PIK3CA	1861387	1845446	ENSP00000418960	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
HDAC9	NOS1	1860731	1852004	ENSP00000408617	ENSP00000337459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.509
BDNF	IGF1	1861075	1848439	ENSP00000414303	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.938	0.938
EEF1A1	RPS6KB1	1851211	1843035	ENSP00000330054	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.874	0.875
DMPK	ZFY	1852998	1842256	ENSP00000345997	ENSP00000155093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
AR	FLNA	1856164	1855120	ENSP00000363822	ENSP00000358866	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.234	0.661
YBX1	FMR1	1855704	1855265	ENSP00000361626	ENSP00000359506	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.445	0.755
TNF	MMP9	1860103	1855661	ENSP00000398698	ENSP00000361405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.984	0.984
G3BP1	TARDBP	1853318	1843553	ENSP00000348578	ENSP00000240185	0.000	0.000	0.000	0.000	0.000	0.304	0.000	0.896	0.925
IGF1	TWIST1	1848439	1843619	ENSP00000302665	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.841	0.841
AR	KRT8	1856164	1847404	ENSP00000363822	ENSP00000293308	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
YBX1	FOS	1855704	1848822	ENSP00000361626	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
BRCA2	NBN	1857163	1845751	ENSP00000369497	ENSP00000265433	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.503	0.948
ATXN3	HTT	1858089	1853139	ENSP00000376965	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.665	0.665
DLG4	DLGAP3	1847440	1843417	ENSP00000293813	ENSP00000235180	0.000	0.000	0.000	0.000	0.000	0.573	0.000	0.624	0.832
TH	OXT	1857346	1842661	ENSP00000370571	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.650	0.650
RPL10	EEF1A2	1852496	1842645	ENSP00000341730	ENSP00000217182	0.000	0.000	0.000	0.000	0.579	0.000	0.000	0.000	0.579
FXR1	FXR2	1853552	1843993	ENSP00000350170	ENSP00000250113	0.000	0.000	0.000	0.962	0.000	0.896	0.000	0.841	0.899
EIF2C1	DGCR8	1855852	1845307	ENSP00000362300	ENSP00000263209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.870	0.870
KIT	INHA	1847112	1843682	ENSP00000288135	ENSP00000243786	0.000	0.000	0.000	0.000	0.000	0.089	0.000	0.457	0.484
BDNF	MAOA	1861075	1852356	ENSP00000414303	ENSP00000340684	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
PITX2	CDKN1A	1848608	1843736	ENSP00000304169	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.815	0.815
MMP1	APOE	1850481	1844127	ENSP00000322788	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.897	0.897
FMR1	TARDBP	1855265	1843553	ENSP00000359506	ENSP00000240185	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.653	0.654
YBX1	FXR2	1855704	1843993	ENSP00000361626	ENSP00000250113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.497	0.497
TH	ESR1	1857346	1842435	ENSP00000370571	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.533	0.533
PIK3CA	MAPK3	1845446	1845265	ENSP00000263967	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.188	0.000	0.546	0.616
NSD1	ESR1	1859900	1842435	ENSP00000395929	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.607	0.000	0.310	0.717
APP	C5	1846936	1842988	ENSP00000284981	ENSP00000223642	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
MMP9	CDKN1A	1855661	1843736	ENSP00000361405	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
RPLP0	FXR2	1852166	1843993	ENSP00000339027	ENSP00000250113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.701	0.701
APOE	SIRT1	1844127	1842473	ENSP00000252486	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
CA2	OXT	1846958	1842661	ENSP00000285379	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
SRY	AR	1857599	1856164	ENSP00000372547	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.913	0.961
KIT	RPS6KB1	1847112	1843035	ENSP00000288135	ENSP00000225577	0.000	0.000	0.000	0.617	0.000	0.101	0.900	0.446	0.921
BRCA2	CDH1	1857163	1844988	ENSP00000369497	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.509
IGF1	CDH1	1848439	1844988	ENSP00000302665	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.889	0.988
RLN3	FOS	1860007	1848822	ENSP00000397415	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.834	0.834
FMR1	APP	1855265	1846936	ENSP00000359506	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.745	0.746
EIF2C1	SIRT1	1855852	1842473	ENSP00000362300	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.307	0.000	0.197	0.419
HTR7	FOS	1852055	1848822	ENSP00000337949	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.635	0.635
TH	AR	1857346	1856164	ENSP00000370571	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
CDH1	CD82	1844988	1843104	ENSP00000261769	ENSP00000227155	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
RPS6	EEF1A1	1857216	1851211	ENSP00000369757	ENSP00000330054	0.000	0.000	0.239	0.000	0.428	0.638	0.900	0.471	0.990
FMR1	FXR1	1855265	1853552	ENSP00000359506	ENSP00000350170	0.000	0.000	0.000	0.932	0.000	0.566	0.000	0.588	0.582
BRCA2	FLNA	1857163	1855120	ENSP00000369497	ENSP00000358866	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.092	0.598
AKT1	TIMP1	1846136	1842705	ENSP00000270202	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.910	0.910
MMP9	TIMP1	1855661	1842705	ENSP00000361405	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.605	0.900	0.996	0.999
BDNF	SORT1	1861075	1844454	ENSP00000414303	ENSP00000256637	0.000	0.000	0.000	0.000	0.000	0.812	0.900	0.235	0.984
UBE3A	ATXN3	1858549	1858089	ENSP00000381045	ENSP00000376965	0.000	0.000	0.000	0.000	0.076	0.149	0.000	0.397	0.484
FXR1	G3BP1	1853552	1853318	ENSP00000350170	ENSP00000348578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.520	0.520
SOX3	CDR1	1855290	1855288	ENSP00000359567	ENSP00000359563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
TNF	TIMP1	1860103	1842705	ENSP00000398698	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.623	0.623
AR	MMP1	1856164	1850481	ENSP00000363822	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.859	0.859
KRT8	KIT	1847404	1847112	ENSP00000293308	ENSP00000288135	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.470	0.486
IGF1	KIT	1848439	1847112	ENSP00000302665	ENSP00000288135	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.532	0.902
FMR1	FXR2	1855265	1843993	ENSP00000359506	ENSP00000250113	0.000	0.000	0.000	0.923	0.000	0.566	0.000	0.627	0.586
HTT	REST	1853139	1849464	ENSP00000347184	ENSP00000311816	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.544	0.798
TH	AKT1	1857346	1846136	ENSP00000370571	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.450
IL10	KIT	1860958	1847112	ENSP00000412237	ENSP00000288135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
FOS	AKT1	1848822	1846136	ENSP00000306245	ENSP00000270202	0.000	0.000	0.000	0.000	0.087	0.149	0.000	0.951	0.959
SLC6A4	CPD	1844969	1843044	ENSP00000261707	ENSP00000225719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.450
APP	PIK3CA	1846936	1845446	ENSP00000284981	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.173	0.913
CAMK4	HDAC4	1846787	1845573	ENSP00000282356	ENSP00000264606	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.302	0.967
FLNA	CAV1	1855120	1852186	ENSP00000358866	ENSP00000339191	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.816	0.919
AR	SIRT1	1856164	1842473	ENSP00000363822	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.670	0.900	0.889	0.996
HDAC9	RAN	1860731	1857999	ENSP00000408617	ENSP00000376176	0.000	0.000	0.000	0.000	0.074	0.000	0.900	0.074	0.906
HOXA1	CDH1	1852676	1844988	ENSP00000343246	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.843	0.843
PSMB6	CDKN1A	1846162	1843736	ENSP00000270586	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PROM1	AFF1	1861160	1858274	ENSP00000415481	ENSP00000378578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.824
APP	TARDBP	1846936	1843553	ENSP00000284981	ENSP00000240185	0.000	0.000	0.000	0.000	0.000	0.053	0.000	0.433	0.440
AR	YBX1	1856164	1855704	ENSP00000363822	ENSP00000361626	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.846	0.846
PSMB5	PSMB7	1854354	1844696	ENSP00000355325	ENSP00000259457	0.000	0.000	0.225	0.721	0.893	0.999	0.900	0.875	0.999
PTPN5	AKT1	1853701	1846136	ENSP00000351342	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.402	0.402
RCAN1	REST	1850280	1849464	ENSP00000320768	ENSP00000311816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
RAN	EEF1A1	1857999	1851211	ENSP00000376176	ENSP00000330054	0.000	0.000	0.000	0.000	0.093	0.000	0.800	0.201	0.842
AKT1	SLC6A4	1846136	1844969	ENSP00000270202	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.844
SRY	KIT	1857599	1847112	ENSP00000372547	ENSP00000288135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
NR1H4	FXR1	1862381	1853552	ENSP00000447149	ENSP00000350170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.713	0.713
HTR7	CA2	1852055	1846958	ENSP00000337949	ENSP00000285379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
CYFIP2	CYFIP1	1850773	1850651	ENSP00000325817	ENSP00000324549	0.000	0.000	0.000	0.988	0.000	0.572	0.000	0.716	0.575
EIF2C1	FMR1	1855852	1855265	ENSP00000362300	ENSP00000359506	0.000	0.000	0.000	0.000	0.000	0.361	0.000	0.763	0.842
DMD	IGF1	1854257	1848439	ENSP00000354923	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
FXR1	CYFIP1	1853552	1850651	ENSP00000350170	ENSP00000324549	0.000	0.000	0.000	0.000	0.000	0.572	0.000	0.913	0.961
UBE3A	ATXN1	1858549	1843741	ENSP00000381045	ENSP00000244769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.537	0.537
WRN	RFC4	1847932	1847705	ENSP00000298139	ENSP00000296273	0.000	0.000	0.000	0.000	0.091	0.240	0.000	0.553	0.664
PIK3CA	ESR1	1845446	1842435	ENSP00000263967	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.810	0.900	0.539	0.990
TNF	CA2	1860103	1846958	ENSP00000398698	ENSP00000285379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.478	0.478
HDAC4	ATXN1	1845573	1843741	ENSP00000264606	ENSP00000244769	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.110	0.606
FOS	RPS6KB1	1848822	1843035	ENSP00000306245	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.578	0.625
DLG4	JAG1	1847440	1844342	ENSP00000293813	ENSP00000254958	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.418	0.483
NR1H4	SIRT1	1862381	1842473	ENSP00000447149	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.243	0.665
PTPN5	MAPK3	1853701	1845265	ENSP00000351342	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.689	0.800	0.486	0.965
MMP9	CAV1	1855661	1852186	ENSP00000361405	ENSP00000339191	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.819	0.820
BDNF	SLC1A3	1861075	1845695	ENSP00000414303	ENSP00000265113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
MMP9	CDH1	1855661	1844988	ENSP00000361405	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.770	0.976
UBE3A	CDKN1A	1858549	1843736	ENSP00000381045	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.421	0.421
T	ESR1	1847809	1842435	ENSP00000296946	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.765	0.765
RPS6	JUN	1857216	1855436	ENSP00000369757	ENSP00000360266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
UBE3A	ARC	1858549	1853386	ENSP00000381045	ENSP00000349022	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.407	0.731
APP	FXR2	1846936	1843993	ENSP00000284981	ENSP00000250113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.745	0.745
BDNF	CDKN1A	1861075	1843736	ENSP00000414303	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.844
KIT	AKT1	1847112	1846136	ENSP00000288135	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.758	0.773
APOE	ESR1	1844127	1842435	ENSP00000252486	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
SRY	ESR1	1857599	1842435	ENSP00000372547	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
TNF	IGF1	1860103	1848439	ENSP00000398698	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
BDNF	JUN	1861075	1855436	ENSP00000414303	ENSP00000360266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
WRN	SIRT1	1847932	1842473	ENSP00000298139	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.777	0.000	0.874	0.971
EPHB2	FOS	1856154	1848822	ENSP00000363763	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.594	0.000	0.250	0.683
RPLP0	EEF1A1	1852166	1851211	ENSP00000339027	ENSP00000330054	0.000	0.000	0.000	0.000	0.616	0.532	0.900	0.466	0.989
FOS	APP	1848822	1846936	ENSP00000306245	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.231	0.000	0.323	0.457
YBX1	TWIST1	1855704	1843619	ENSP00000361626	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
RPS6	MAPK3	1857216	1845265	ENSP00000369757	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.452
FOS	SIRT1	1848822	1842473	ENSP00000306245	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.865	0.940
IGF1	SPARC	1848439	1843274	ENSP00000302665	ENSP00000231061	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.347	0.931
YBX1	EEF1A2	1855704	1842645	ENSP00000361626	ENSP00000217182	0.000	0.000	0.000	0.000	0.064	0.000	0.000	0.800	0.805
HDAC4	CDKN1A	1845573	1843736	ENSP00000264606	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.569	0.000	0.360	0.712
MMP9	FOS	1855661	1848822	ENSP00000361405	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.712	0.712
MMP9	SPARC	1855661	1843274	ENSP00000361405	ENSP00000231061	0.000	0.000	0.000	0.000	0.140	0.000	0.000	0.472	0.526
BRCA1	SIRT1	1861387	1842473	ENSP00000418960	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.673	0.000	0.393	0.793
IL10	IGF1	1860958	1848439	ENSP00000412237	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.887	0.887
AR	KIT	1856164	1847112	ENSP00000363822	ENSP00000288135	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.472	0.484
MAP1B	WNT7A	1847784	1846941	ENSP00000296755	ENSP00000285018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
EEF1A1	RBM4	1851211	1849153	ENSP00000330054	ENSP00000309166	0.000	0.000	0.000	0.000	0.000	0.644	0.000	0.000	0.644
KIT	SIRT1	1847112	1842473	ENSP00000288135	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.276	0.000	0.206	0.400
YBX1	CTCF	1855704	1845456	ENSP00000361626	ENSP00000264010	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.925	0.985
BRCA2	AR	1857163	1856164	ENSP00000369497	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.897	0.897
JUN	APOE	1855436	1844127	ENSP00000360266	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.910	0.910
BRCA1	UBE3A	1861387	1858549	ENSP00000418960	ENSP00000381045	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.398	0.727
ADRBK1	OXT	1849510	1842661	ENSP00000312262	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
YBX1	PSMB5	1855704	1854354	ENSP00000361626	ENSP00000355325	0.000	0.000	0.000	0.000	0.000	0.549	0.000	0.000	0.549
AR	IGF1	1856164	1848439	ENSP00000363822	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.928	0.928
BDNF	MAP1B	1861075	1847784	ENSP00000414303	ENSP00000296755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
MMP9	TWIST1	1855661	1843619	ENSP00000361405	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
AKT1	CDH1	1846136	1844988	ENSP00000270202	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.954	0.955
APP	OXT	1846936	1842661	ENSP00000284981	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.196	0.916
JUN	SIRT1	1855436	1842473	ENSP00000360266	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.890	0.000	0.896	0.988
BDNF	MMP1	1861075	1850481	ENSP00000414303	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.826	0.826
AKT1	FXR2	1846136	1843993	ENSP00000270202	ENSP00000250113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.468
RPS6KB1	SIRT1	1843035	1842473	ENSP00000225577	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.102	0.000	0.506	0.538
BDNF	FOS	1861075	1848822	ENSP00000414303	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.942
SLC10A3	SLC12A2	1845361	1845152	ENSP00000263512	ENSP00000262461	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
JUN	IL6	1855436	1844631	ENSP00000360266	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.960	0.995
IGF1	AKT1	1848439	1846136	ENSP00000302665	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.963	0.963
PROM1	KRT8	1861160	1847404	ENSP00000415481	ENSP00000293308	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.460	0.459
PSMB7	CDKN1A	1844696	1843736	ENSP00000259457	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
YBX1	NFYB	1855704	1843547	ENSP00000361626	ENSP00000240055	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.345	0.710
EEF1A1	APC	1851211	1844508	ENSP00000330054	ENSP00000257430	0.000	0.000	0.000	0.000	0.000	0.567	0.000	0.000	0.567
PROM1	AR	1861160	1856164	ENSP00000415481	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.876	0.876
IL10	FOS	1860958	1848822	ENSP00000412237	ENSP00000306245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
CDH1	ESR1	1844988	1842435	ENSP00000261769	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
BDNF	TNF	1861075	1860103	ENSP00000414303	ENSP00000398698	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
NUFIP1	CYFIP1	1856987	1850651	ENSP00000368459	ENSP00000324549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.699	0.699
CA2	AKT1	1846958	1846136	ENSP00000285379	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.457
ATXN3	TARDBP	1858089	1843553	ENSP00000376965	ENSP00000240185	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.481
BDNF	SIRT1	1861075	1842473	ENSP00000414303	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.877	0.877
HDAC9	AKT1	1860731	1846136	ENSP00000408617	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.927	0.930
PAH	TH	1862478	1857346	ENSP00000448059	ENSP00000370571	0.000	0.000	0.527	0.952	0.000	0.000	0.800	0.725	0.811
EPHB2	PIK3CA	1856154	1845446	ENSP00000363763	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.088	0.900	0.244	0.925
AKT1	JAG1	1846136	1844342	ENSP00000270202	ENSP00000254958	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
BDNF	APOE	1861075	1844127	ENSP00000414303	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.539	0.539
HDAC4	MAPK3	1845573	1845265	ENSP00000264606	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.600	0.000	0.172	0.655
EIF2C1	EEF1A1	1855852	1851211	ENSP00000362300	ENSP00000330054	0.000	0.000	0.000	0.000	0.000	0.307	0.000	0.191	0.415
FOS	CDH1	1848822	1844988	ENSP00000306245	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.573	0.000	0.508	0.780
NRG1	AKT1	1853417	1846136	ENSP00000349275	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.918	0.919
HTR7	SLC6A4	1852055	1844969	ENSP00000337949	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.878	0.878
TNF	CDKN1A	1860103	1843736	ENSP00000398698	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
BDNF	DLG4	1861075	1847440	ENSP00000414303	ENSP00000293813	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
AR	OXT	1856164	1842661	ENSP00000363822	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
PROM1	MMP9	1861160	1855661	ENSP00000415481	ENSP00000361405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.518
HDAC9	SIRT1	1860731	1842473	ENSP00000408617	ENSP00000212015	0.000	0.000	0.000	0.000	0.000	0.508	0.000	0.871	0.933
TH	HTR7	1857346	1852055	ENSP00000370571	ENSP00000337949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.738	0.738
RBM4	CA2	1849153	1846958	ENSP00000309166	ENSP00000285379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
SOX3	PITX2	1855290	1848608	ENSP00000359567	ENSP00000304169	0.000	0.000	0.000	0.000	0.000	0.064	0.000	0.442	0.455
TNF	MMP1	1860103	1850481	ENSP00000398698	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.710	0.710
MMP1	ESR1	1850481	1842435	ENSP00000322788	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
POU3F4	CCDC6	1855849	1845288	ENSP00000362296	ENSP00000263102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
CAV1	AKT1	1852186	1846136	ENSP00000339191	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.874	0.986
MAPK3	CDKN1A	1845265	1843736	ENSP00000263025	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.630	0.631
T	JAG1	1847809	1844342	ENSP00000296946	ENSP00000254958	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.648
MAOA	SLC6A4	1852356	1844969	ENSP00000340684	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
DMD	AKT1	1854257	1846136	ENSP00000354923	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.496	0.516
TH	IL6	1857346	1844631	ENSP00000370571	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
APP	SPARC	1846936	1843274	ENSP00000284981	ENSP00000231061	0.000	0.000	0.000	0.000	0.070	0.000	0.900	0.101	0.909
APP	CD82	1846936	1843104	ENSP00000284981	ENSP00000227155	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
APP	IL6	1846936	1844631	ENSP00000284981	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.859	0.859
